period_id,seconds,action_type,start_x,start_y,end_x,end_y,result,possession_group,action_name,possession_length
1,370.0,21,39.06,55.080000000000005,44.73,46.376000000000005,1,25,dribble,77
1,371.0,7,44.73,46.376000000000005,44.73,46.376000000000005,0,25,take_on,77
1,376.0,18,92.4,11.832,92.82,9.656,1,25,clearance,77
1,393.0,8,20.474999999999994,52.428,20.474999999999994,52.428,0,25,foul,77
1,409.0,4,24.045,43.724,8.925,33.388,1,25,freekick_short,77
1,411.0,0,9.45,33.79600000000001,18.585,23.732,1,25,pass,77
1,413.5,21,18.585,23.732,24.99,21.556,1,25,dribble,77
1,414.0,10,15.540000000000004,38.42,15.540000000000004,38.42,1,25,interception,77
1,414.5,21,15.540000000000004,38.42,3.99,36.108,1,25,dribble,77
1,415.0,17,3.99,36.108,3.99,36.108,1,25,keeper_pick_up,77
1,416.0,0,24.99,21.556,27.72,47.532,1,25,pass,77
1,418.5,21,27.72,47.532,40.845,51.476,1,25,dribble,77
1,421.0,0,40.845,51.476,47.145,53.584,1,25,pass,77
1,422.5,21,47.145,53.584,47.03999999999999,61.2,1,25,dribble,77
1,424.0,0,47.03999999999999,61.2,57.225,63.784,1,25,pass,77
1,426.0,0,56.28,64.19200000000001,55.23,59.704,1,25,pass,77
1,427.0,0,11.55,32.096000000000004,19.95,3.604,1,25,pass,77
1,427.0,0,53.34,58.004,89.77499999999999,47.124,0,25,pass,77
1,431.0,0,20.58,2.924,34.44,16.252,0,25,pass,77
1,471.0,0,73.91999999999999,22.236000000000004,69.82499999999999,55.488,1,25,pass,77
1,475.0,0,69.93,53.04,73.91999999999999,44.948,1,25,pass,77
1,477.0,21,73.91999999999999,44.948,71.505,38.488,1,25,dribble,77
1,479.0,0,71.505,38.488,70.66499999999999,22.508,1,25,pass,77
1,481.0,21,70.66499999999999,22.508,60.795,19.108,1,25,dribble,77
1,483.0,0,60.795,19.108,41.370000000000005,54.128,1,25,pass,77
1,485.5,21,41.370000000000005,54.128,37.485,56.372,1,25,dribble,77
1,488.0,0,37.485,56.372,28.035,65.416,1,25,pass,77
1,489.5,21,28.035,65.416,29.71499999999999,57.732,1,25,dribble,77
1,491.0,0,29.71499999999999,57.732,38.535,48.008,1,25,pass,77
1,494.0,0,40.635000000000005,46.512,25.724999999999994,8.5,1,25,pass,77
1,496.0,21,25.724999999999994,8.5,23.94,6.052000000000007,1,25,dribble,77
1,498.0,1,23.94,6.052000000000007,0.0,53.244,1,25,cross,77
1,345.0,2,34.02,68.0,21.315,37.876000000000005,1,26,throw_in,15
1,348.5,21,21.315,37.876000000000005,32.445,19.856,1,26,dribble,15
1,352.0,0,32.445,19.856,69.08999999999999,10.608,0,26,pass,15
1,470.0,22,3.15,35.768,12.81,50.592000000000006,1,26,goalkick,15
1,473.0,0,12.81,50.864,49.56,35.088,1,26,pass,15
1,474.0,21,49.56,35.088,47.145,39.916,1,26,dribble,15
1,475.0,0,47.145,39.916,40.845,33.932,1,26,pass,15
1,476.0,21,40.845,33.932,40.635,39.644,1,26,dribble,15
1,477.0,0,40.635,39.644,40.53,45.900000000000006,1,26,pass,15
1,479.0,0,40.11,48.348,50.19,62.356,1,26,pass,15
1,483.0,21,50.19,62.356,78.54,64.66799999999999,1,26,dribble,15
1,487.0,0,78.54,64.66799999999999,99.75,55.012,1,26,pass,15
1,489.0,21,99.75,55.012,103.32,54.468,1,26,dribble,15
1,491.0,0,103.32,54.468,94.605,45.152,0,26,pass,15
1,615.0,5,0.5250000000000057,67.66,7.349999999999994,43.928,0,26,corner_crossed,15
1,210.0,17,94.08,39.236,94.08,39.236,1,27,keeper_pick_up,42
1,210.0,0,91.56,40.324,80.11500000000001,44.88,1,27,pass,42
1,212.5,21,80.11500000000001,44.88,70.77,47.6,1,27,dribble,42
1,215.0,0,70.77,47.6,30.450000000000003,33.592,0,27,pass,42
1,223.0,0,59.010000000000005,51.884,79.17,63.784,1,27,pass,42
1,228.0,0,81.9,64.26,94.605,39.916,1,27,pass,42
1,230.0,21,94.605,39.916,98.49,39.1,1,27,dribble,42
1,232.0,0,98.49,39.1,90.405,24.48,1,27,pass,42
1,235.5,21,90.405,24.48,64.785,18.972,1,27,dribble,42
1,239.0,0,64.785,18.972,44.52,5.439999999999998,1,27,pass,42
1,241.0,21,44.52,5.439999999999998,40.215,3.128,1,27,dribble,42
1,243.0,0,40.215,3.128,31.39500000000001,12.172000000000004,0,27,pass,42
1,294.0,9,60.585,18.632000000000005,60.585,18.632000000000005,1,27,tackle,42
1,294.5,21,60.585,18.632000000000005,55.23,14.892000000000005,1,27,dribble,42
1,295.0,19,55.23,14.892000000000005,55.23,14.892000000000005,0,27,bad_touch,42
1,328.0,10,15.540000000000006,53.516,15.540000000000006,53.516,0,27,interception,42
1,345.0,0,67.41,28.9,51.765,33.592,1,27,pass,42
1,349.0,0,53.865,33.79600000000001,84.735,2.3800000000000003,1,27,pass,42
1,352.0,0,85.365,1.8360000000000003,84.0,7.004,1,27,pass,42
1,352.5,21,84.0,7.004,83.685,10.336,1,27,dribble,42
1,353.0,7,83.685,10.336,83.685,10.336,0,27,take_on,42
1,368.0,0,79.8,6.936,32.97,14.076000000000008,1,27,pass,42
1,368.0,9,21.840000000000003,48.144,21.840000000000003,48.144,1,27,tackle,42
1,368.5,21,21.840000000000003,48.144,27.825000000000003,43.384,1,27,dribble,42
1,369.0,22,4.305,36.312000000000005,54.075,39.304,0,27,goalkick,42
1,369.0,0,27.825000000000003,43.384,32.865,63.92,1,27,pass,42
1,370.0,0,50.61000000000001,39.78,56.07,52.7,1,27,pass,42
1,372.0,7,56.49,50.184,56.49,50.184,0,27,take_on,42
1,372.0,0,34.860000000000014,12.716,39.585,6.460000000000001,0,27,pass,42
1,372.5,21,32.865,63.92,72.03,66.3,1,27,dribble,42
1,374.0,0,35.28,43.248,8.084999999999999,32.98,1,27,pass,42
1,376.0,0,72.03,66.3,73.71000000000001,50.456,1,27,pass,42
1,377.0,21,73.71000000000001,50.456,81.375,52.836,1,27,dribble,42
1,378.0,0,8.82,32.844,25.095,8.568,1,27,pass,42
1,378.0,1,81.375,52.836,92.19,28.356,0,27,cross,42
1,380.0,21,25.095,8.568,35.805,5.1,1,27,dribble,42
1,382.0,0,35.805,5.1,95.235,19.176,0,27,pass,42
1,416.0,18,98.07,9.384,97.44,0.0,1,27,clearance,42
1,422.0,0,47.88,51.884,30.135000000000005,57.868,0,27,pass,42
1,435.0,10,26.985,8.16,26.985,8.16,0,27,interception,42
1,455.0,9,62.79,18.428,62.79,18.428,1,27,tackle,42
1,527.0,10,9.870000000000005,6.052000000000007,9.870000000000005,6.052000000000007,0,27,interception,42
1,358.0,8,75.17999999999999,5.168,75.17999999999999,5.168,0,28,foul,29
1,506.0,17,3.99,35.564,3.99,35.564,1,28,keeper_pick_up,29
1,507.0,21,3.99,35.564,11.55,38.284,1,28,dribble,29
1,508.0,0,11.55,38.284,24.045,37.536,1,28,pass,29
1,510.5,21,24.045,37.536,38.115,34.476,1,28,dribble,29
1,513.0,0,38.115,34.476,47.03999999999999,5.644,1,28,pass,29
1,514.0,21,47.03999999999999,5.644,44.52,9.452000000000002,1,28,dribble,29
1,515.0,0,44.52,9.452000000000002,37.065,12.24,1,28,pass,29
1,516.0,21,37.065,12.24,36.330000000000005,16.456,1,28,dribble,29
1,517.0,0,36.330000000000005,16.456,42.42,22.916,1,28,pass,29
1,519.5,21,42.42,22.916,46.2,33.116,1,28,dribble,29
1,522.0,0,46.2,33.116,44.625,44.132000000000005,1,28,pass,29
1,525.0,0,46.51499999999999,44.812000000000005,57.01499999999999,63.784,1,28,pass,29
1,530.0,0,56.07,65.348,53.865,55.624,1,28,pass,29
1,532.5,21,53.865,55.624,50.505,48.144,1,28,dribble,29
1,535.0,0,50.505,48.144,61.53,4.0120000000000005,1,28,pass,29
1,537.5,21,61.53,4.0120000000000005,74.13,5.168,1,28,dribble,29
1,540.0,0,74.13,5.168,78.12,11.968000000000002,1,28,pass,29
1,540.5,21,78.12,11.968000000000002,83.685,15.096,1,28,dribble,29
1,541.0,0,83.685,15.096,65.415,18.36,1,28,pass,29
1,542.5,21,65.415,18.36,73.5,20.604,1,28,dribble,29
1,544.0,0,73.5,20.604,73.28999999999999,44.472,0,28,pass,29
1,619.0,9,18.795,60.928,18.795,60.928,1,28,tackle,29
1,620.0,21,18.795,60.928,22.155,54.944,1,28,dribble,29
1,621.0,1,22.155,54.944,4.935000000000002,24.956000000000003,1,28,cross,29
1,623.0,0,6.300000000000011,27.472,2.7299999999999898,12.716,1,28,pass,29
1,627.0,0,2.7299999999999898,12.716,20.370000000000005,9.384,1,28,pass,29
1,629.0,21,20.370000000000005,9.384,27.195000000000007,9.384,1,28,dribble,29
1,631.0,1,27.195000000000007,9.384,15.75,28.831999999999997,0,28,cross,29
1,230.0,18,98.49,19.72,104.475,0.34,1,29,clearance,66
1,249.0,0,59.43,17.884,62.685,19.923999999999992,1,29,pass,66
1,250.0,0,62.685,19.923999999999992,44.52,19.380000000000003,1,29,pass,66
1,251.5,21,44.52,19.380000000000003,50.4,16.796,1,29,dribble,66
1,253.0,0,50.4,16.796,61.005,14.416000000000004,1,29,pass,66
1,253.5,21,61.005,14.416000000000004,58.17,12.240000000000002,1,29,dribble,66
1,254.0,0,58.17,12.240000000000002,73.91999999999999,19.788,1,29,pass,66
1,254.5,21,73.91999999999999,19.788,68.03999999999999,16.728,1,29,dribble,66
1,255.0,0,68.03999999999999,16.728,92.295,41.004,1,29,pass,66
1,257.0,21,92.295,41.004,92.715,34.20399999999999,1,29,dribble,66
1,259.0,0,92.715,34.20399999999999,78.645,49.436,1,29,pass,66
1,260.0,21,78.645,49.436,87.88499999999999,52.7,1,29,dribble,66
1,261.0,0,87.88499999999999,52.7,65.41499999999999,60.928,1,29,pass,66
1,262.5,21,65.41499999999999,60.928,75.285,57.324,1,29,dribble,66
1,264.0,0,75.285,57.324,101.535,45.084,1,29,pass,66
1,267.0,21,101.535,45.084,94.395,35.632,1,29,dribble,66
1,270.0,0,94.395,35.632,85.575,25.16,1,29,pass,66
1,272.0,21,85.575,25.16,82.425,22.983999999999995,1,29,dribble,66
1,274.0,0,82.425,22.983999999999995,69.405,28.492000000000004,1,29,pass,66
1,275.0,0,67.83000000000001,28.831999999999997,78.96000000000001,22.916000000000004,1,29,pass,66
1,276.0,0,77.805,21.76,67.41,48.824,1,29,pass,66
1,279.0,21,67.41,48.824,64.26,46.92,1,29,dribble,66
1,282.0,0,64.26,46.92,66.465,24.072000000000003,1,29,pass,66
1,284.0,0,66.36,26.248,49.665,4.147999999999996,1,29,pass,66
1,288.0,0,50.82,3.4679999999999893,49.56,17.612000000000002,1,29,pass,66
1,290.0,0,50.295,18.904000000000003,39.69,65.008,1,29,pass,66
1,293.0,21,39.69,65.008,37.065,61.064,1,29,dribble,66
1,296.0,0,37.065,61.064,50.4,51.0,1,29,pass,66
1,298.0,21,50.4,51.0,49.56,45.56,1,29,dribble,66
1,300.0,0,49.56,45.56,45.465,51.272,1,29,pass,66
1,300.0,0,84.945,8.56799999999999,84.84,7.207999999999998,0,29,pass,66
1,301.0,0,46.830000000000005,53.448,35.59500000000001,65.416,1,29,pass,66
1,304.0,21,35.59500000000001,65.416,35.59500000000001,35.428000000000004,1,29,dribble,66
1,307.0,0,35.59500000000001,35.428000000000004,38.010000000000005,29.104,1,29,pass,66
1,309.0,0,40.005,30.94,5.35499999999999,63.24,1,29,pass,66
1,313.0,21,5.35499999999999,63.24,4.200000000000003,51.612,1,29,dribble,66
1,317.0,7,4.200000000000003,51.612,4.200000000000003,51.612,1,29,take_on,66
1,319.0,0,2.4150000000000063,49.504,3.885000000000005,50.592,0,29,pass,66
1,330.0,9,5.670000000000002,48.008,102.48,17.340000000000003,0,29,tackle,66
1,376.0,19,48.72,4.080000000000005,48.72,4.080000000000005,0,29,bad_touch,66
1,383.0,0,75.81,34.408,78.64500000000001,32.844,0,29,pass,66
1,391.0,4,61.11000000000001,53.856,65.94,67.116,1,29,freekick_short,66
1,392.0,0,69.825,45.084,79.275,35.156,1,29,pass,66
1,392.5,21,65.94,67.116,68.04,64.66799999999999,1,29,dribble,66
1,394.0,0,68.04,64.66799999999999,57.225,60.452,1,29,pass,66
1,394.0,8,76.54500000000002,39.168000000000006,76.54500000000002,39.168000000000006,0,29,foul,66
1,395.0,21,57.225,60.452,62.895,60.452,1,29,dribble,66
1,396.0,0,62.895,60.452,66.57000000000001,62.492,1,29,pass,66
1,397.5,21,66.57000000000001,62.492,80.325,58.072,1,29,dribble,66
1,399.0,0,80.325,58.072,90.3,48.212,0,29,pass,66
1,399.0,8,62.37,65.008,62.37,65.008,0,29,foul,66
1,454.0,2,63.21,68.0,70.14,49.64,1,29,throw_in,66
1,455.0,21,70.14,49.64,66.36,51.476,1,29,dribble,66
1,456.0,0,66.36,51.476,61.74,16.796,1,29,pass,66
1,460.0,21,61.74,16.796,31.185,15.572000000000005,1,29,dribble,66
1,464.0,1,31.185,15.572000000000005,10.709999999999994,39.508,0,29,cross,66
1,474.0,18,16.065,25.636,56.49,31.552,1,29,clearance,66
1,478.0,21,47.67,10.54,61.74,4.692,1,29,dribble,66
1,481.0,0,61.74,4.692,99.75,8.16,1,29,pass,66
1,481.0,2,95.865,68.0,61.74,51.884,1,29,throw_in,66
1,484.0,19,67.62,52.292,67.62,52.292,0,29,bad_touch,66
1,485.0,1,101.535,6.732,96.81,29.444,0,29,cross,66
1,555.0,0,50.505,54.332,35.59500000000001,63.036,1,29,pass,66
1,557.0,0,34.96499999999999,63.172,49.14,62.22,1,29,pass,66
1,558.0,21,49.14,62.22,50.19,59.228,1,29,dribble,66
1,559.0,19,50.19,59.228,50.19,59.228,0,29,bad_touch,66
1,381.0,7,61.53,63.784,61.53,63.784,1,30,take_on,26
1,383.0,19,72.975,63.580000000000005,72.975,63.580000000000005,0,30,bad_touch,26
1,552.0,0,28.77,37.06,8.19,38.76,1,30,pass,26
1,555.0,0,8.925,39.236,28.35,64.056,1,30,pass,26
1,560.0,0,29.19,62.56,36.645,54.332,1,30,pass,26
1,560.5,21,36.645,54.332,31.29,52.428,1,30,dribble,26
1,561.0,0,31.29,52.428,22.680000000000003,59.296,1,30,pass,26
1,563.0,21,22.680000000000003,59.296,22.995,55.76,1,30,dribble,26
1,565.0,0,22.995,55.76,30.135,39.304,1,30,pass,26
1,566.5,21,30.135,39.304,33.705,38.01199999999999,1,30,dribble,26
1,568.0,0,33.705,38.01199999999999,69.615,2.72,1,30,pass,26
1,575.0,0,70.455,2.3120000000000003,56.80500000000001,18.156,1,30,pass,26
1,578.0,0,54.705000000000005,18.36,44.415,26.588,1,30,pass,26
1,580.0,0,45.675,27.88,60.06000000000001,44.472,1,30,pass,26
1,581.0,0,58.06499999999999,43.928,66.57000000000001,35.428000000000004,1,30,pass,26
1,585.0,0,67.2,38.284,86.72999999999999,6.0520000000000005,1,30,pass,26
1,589.0,7,87.99,5.712000000000001,87.99,5.712000000000001,1,30,take_on,26
1,590.5,21,87.99,5.712000000000001,92.505,20.06,1,30,dribble,26
1,592.0,7,92.505,20.06,92.505,20.06,1,30,take_on,26
1,592.5,21,92.505,20.06,103.95,25.432,1,30,dribble,26
1,593.0,0,103.95,25.432,101.535,35.292,0,30,pass,26
1,639.0,0,35.59500000000001,61.472,39.69,63.648,1,30,pass,26
1,639.5,21,39.69,63.648,35.07000000000001,65.212,1,30,dribble,26
1,640.0,0,35.07000000000001,65.212,48.510000000000005,53.788,1,30,pass,26
1,642.5,21,48.510000000000005,53.788,47.46000000000001,47.056,1,30,dribble,26
1,645.0,0,47.46000000000001,47.056,47.88,34.68,0,30,pass,26
1,279.0,18,94.395,33.728,84.735,0.0,1,31,clearance,64
1,306.0,18,92.505,33.932,75.075,24.888,1,31,clearance,64
1,323.0,0,3.464999999999989,55.148,21.83999999999999,60.112,1,31,pass,64
1,324.0,21,21.83999999999999,60.112,20.265,56.032,1,31,dribble,64
1,325.0,1,20.265,56.032,7.035000000000011,30.123999999999995,0,31,cross,64
1,388.0,4,64.785,12.716,91.875,29.104,1,31,freekick_short,64
1,388.0,0,70.245,42.976,74.23500000000001,17.272,1,31,pass,64
1,390.0,21,74.23500000000001,17.272,76.965,20.604,1,31,dribble,64
1,390.5,21,91.875,29.104,88.83,28.356,1,31,dribble,64
1,392.0,0,76.965,20.604,79.69500000000001,23.528,1,31,pass,64
1,393.0,0,88.83,28.356,79.275,9.18,1,31,pass,64
1,393.0,21,79.69500000000001,23.528,84.315,18.36,1,31,dribble,64
1,394.0,0,84.315,18.36,92.82,6.46,1,31,pass,64
1,395.5,21,79.275,9.18,65.205,12.104,1,31,dribble,64
1,396.0,21,92.82,6.46,91.245,1.972,1,31,dribble,64
1,398.0,0,65.205,12.104,59.325,2.176000000000002,1,31,pass,64
1,398.0,1,91.245,1.972,91.98,30.192,0,31,cross,64
1,400.0,0,58.17,1.9039999999999964,32.655,4.419999999999995,0,31,pass,64
1,403.0,0,78.435,64.53200000000001,70.875,59.704,1,31,pass,64
1,405.5,21,70.875,59.704,68.25,63.580000000000005,1,31,dribble,64
1,406.0,0,55.965,53.516,39.69,64.6,1,31,pass,64
1,407.0,21,39.69,64.6,49.14,66.708,1,31,dribble,64
1,408.0,0,68.25,63.580000000000005,47.565,53.856,1,31,pass,64
1,408.0,0,49.14,66.708,39.69,65.96,0,31,pass,64
1,410.0,21,47.565,53.856,49.665,50.796,1,31,dribble,64
1,412.0,0,49.665,50.796,40.425,29.036,1,31,pass,64
1,413.0,21,40.425,29.036,39.795,24.276000000000003,1,31,dribble,64
1,414.0,0,39.795,24.276000000000003,44.52,4.284,1,31,pass,64
1,415.5,21,44.52,4.284,45.255,10.268,1,31,dribble,64
1,417.0,0,45.255,10.268,42.84,20.672,1,31,pass,64
1,418.5,21,42.84,20.672,50.82,24.82,1,31,dribble,64
1,420.0,0,50.82,24.82,54.18,55.964,1,31,pass,64
1,421.0,10,35.489999999999995,4.216,35.489999999999995,4.216,1,31,interception,64
1,423.0,0,55.23,58.072,85.57499999999999,64.124,0,31,pass,64
1,425.0,8,53.55,12.784,53.55,12.784,0,31,foul,64
1,438.0,19,10.08,25.908,10.08,25.908,0,31,bad_touch,64
1,470.0,0,3.2549999999999955,63.104,20.265,60.928,1,31,pass,64
1,473.0,0,18.69,58.888,9.554999999999993,65.28,1,31,pass,64
1,475.0,21,9.554999999999993,65.28,13.125,55.896,1,31,dribble,64
1,477.0,1,13.125,55.896,7.97999999999999,38.896,0,31,cross,64
1,486.0,9,26.04,18.156,26.04,18.156,0,31,tackle,64
1,488.0,0,78.75,31.28,80.325,50.456,1,31,pass,64
1,491.0,0,82.845,49.3,92.82,51.884,1,31,pass,64
1,492.0,0,91.35,53.04,95.445,38.556,1,31,pass,64
1,494.0,11,95.025,36.448,105.0,36.176,1,31,shot,64
1,511.0,22,99.96,32.844,96.81,41.548,1,31,goalkick,64
1,513.5,21,96.81,41.548,90.72,46.036,1,31,dribble,64
1,516.0,0,90.72,46.036,69.51,35.224,1,31,pass,64
1,518.0,0,59.22,35.496,46.2,35.088,0,31,pass,64
1,567.0,17,101.22,35.088,101.22,35.088,1,31,keeper_pick_up,64
1,577.0,0,91.77,36.516000000000005,77.07,46.308,1,31,pass,64
1,579.0,0,77.175,43.588,77.805,59.704,1,31,pass,64
1,580.5,21,77.805,59.704,80.64,56.372,1,31,dribble,64
1,582.0,0,80.64,56.372,84.0,47.124,1,31,pass,64
1,584.0,0,85.785,45.696,83.37,23.46,1,31,pass,64
1,586.0,21,83.37,23.46,76.23,17.68,1,31,dribble,64
1,588.0,0,76.23,17.68,69.195,27.608000000000004,1,31,pass,64
1,589.5,21,69.195,27.608000000000004,65.94,21.012,1,31,dribble,64
1,591.0,0,65.94,21.012,75.6,19.243999999999996,1,31,pass,64
1,593.0,21,75.6,19.243999999999996,69.405,15.164,1,31,dribble,64
1,595.0,0,69.405,15.164,69.51,43.52,1,31,pass,64
1,596.5,21,69.51,43.52,67.095,40.596,1,31,dribble,64
1,598.0,0,67.095,40.596,57.225,63.24,1,31,pass,64
1,601.0,0,57.75,62.152,31.185,53.788,0,31,pass,64
1,395.0,2,90.09,68.0,67.30499999999999,62.764,1,32,throw_in,23
1,396.0,21,67.30499999999999,62.764,75.495,63.24,1,32,dribble,23
1,397.0,0,75.495,63.24,82.52999999999999,65.62,1,32,pass,23
1,399.0,0,80.85000000000001,65.756,69.51,61.404,1,32,pass,23
1,400.0,21,69.51,61.404,67.515,64.124,1,32,dribble,23
1,401.0,0,67.515,64.124,54.39,47.328,1,32,pass,23
1,403.0,0,55.545,48.144,65.73,60.996,1,32,pass,23
1,411.0,0,67.515,62.764,71.92500000000001,53.992,1,32,pass,23
1,412.0,0,70.77000000000001,56.304,61.74,50.864,1,32,pass,23
1,413.0,21,61.74,50.864,60.27,55.828,1,32,dribble,23
1,414.0,0,60.27,55.828,48.93,36.92399999999999,1,32,pass,23
1,417.0,0,46.62,38.352,47.565,13.191999999999998,1,32,pass,23
1,419.5,21,47.565,13.191999999999998,49.665,22.372,1,32,dribble,23
1,422.0,0,49.665,22.372,45.36000000000001,8.364,1,32,pass,23
1,424.0,0,45.36000000000001,9.18,81.375,3.5360000000000005,0,32,pass,23
1,596.0,0,85.155,25.908,105.0,27.472,0,32,pass,23
1,665.0,22,101.745,32.504,75.39,26.520000000000003,1,32,goalkick,23
1,677.0,0,74.025,21.216,66.36,46.648,1,32,pass,23
1,679.0,21,66.36,46.648,61.53,51.204,1,32,dribble,23
1,681.0,0,61.53,51.204,53.97,64.668,1,32,pass,23
1,683.0,0,52.29,65.756,36.015,61.88,1,32,pass,23
1,684.0,21,36.015,61.88,31.60499999999999,62.288,1,32,dribble,23
1,685.0,0,31.60499999999999,62.288,33.39,58.072,0,32,pass,23
1,302.0,9,88.305,2.5160000000000053,88.305,2.5160000000000053,1,33,tackle,51
1,302.5,21,88.305,2.5160000000000053,93.66,3.332000000000008,1,33,dribble,51
1,303.0,21,93.66,3.332000000000008,98.7,1.5640000000000072,1,33,dribble,51
1,307.0,7,98.7,1.5640000000000072,98.7,1.5640000000000072,0,33,take_on,51
1,317.0,0,88.62,64.736,78.015,64.396,0,33,pass,51
1,329.0,19,13.439999999999998,21.080000000000005,13.439999999999998,21.080000000000005,0,33,bad_touch,51
1,408.0,19,65.625,5.712000000000001,65.625,5.712000000000001,0,33,bad_touch,51
1,409.5,21,65.625,5.712000000000001,46.2,4.488,1,33,dribble,51
1,411.0,9,46.2,4.488,46.2,4.488,1,33,tackle,51
1,413.0,9,68.145,58.684,68.145,58.684,0,33,tackle,51
1,415.0,2,37.065,0.0,20.89500000000001,4.0120000000000005,1,33,throw_in,51
1,415.0,21,20.89500000000001,4.0120000000000005,32.33999999999999,3.603999999999999,1,33,dribble,51
1,415.0,0,32.33999999999999,3.603999999999999,36.225,3.603999999999999,1,33,pass,51
1,416.5,21,36.225,3.603999999999999,45.675,0.6119999999999948,1,33,dribble,51
1,418.0,0,45.675,0.6119999999999948,57.75,52.904,1,33,pass,51
1,420.5,21,57.75,52.904,57.855,46.512,1,33,dribble,51
1,423.0,0,57.855,46.512,64.47,44.132,1,33,pass,51
1,424.5,21,64.47,44.132,68.03999999999999,41.888,1,33,dribble,51
1,426.0,0,68.03999999999999,41.888,54.705000000000005,60.724,1,33,pass,51
1,427.5,21,54.705000000000005,60.724,49.665,63.308,1,33,dribble,51
1,429.0,0,49.665,63.308,0.0,57.596,0,33,pass,51
1,431.0,2,75.28500000000001,68.0,57.855,62.22,1,33,throw_in,51
1,433.0,21,57.855,62.22,59.010000000000005,52.972,1,33,dribble,51
1,435.0,0,59.010000000000005,52.972,68.145,50.592000000000006,1,33,pass,51
1,436.0,21,68.145,50.592000000000006,71.505,49.232000000000006,1,33,dribble,51
1,437.0,0,71.505,49.232000000000006,72.03,64.124,1,33,pass,51
1,439.0,21,72.03,64.124,79.17,63.852,1,33,dribble,51
1,441.0,0,79.17,63.852,92.4,63.376000000000005,1,33,pass,51
1,441.0,10,5.355,5.984000000000001,5.355,5.984000000000001,0,33,interception,51
1,443.5,21,92.4,63.376000000000005,84.525,65.824,1,33,dribble,51
1,446.0,0,84.525,65.824,81.9,57.868,1,33,pass,51
1,450.0,21,39.48,52.36,25.83,63.104,1,33,dribble,51
1,457.0,0,25.83,63.104,79.485,62.42399999999999,0,33,pass,51
1,482.0,0,16.58999999999999,24.616,27.3,20.40000000000001,1,33,pass,51
1,482.5,21,27.3,20.40000000000001,24.885000000000005,23.052000000000007,1,33,dribble,51
1,483.0,0,24.885000000000005,23.052000000000007,21.83999999999999,11.560000000000002,1,33,pass,51
1,487.0,0,20.58,13.396,26.985,15.64,1,33,pass,51
1,488.0,9,33.495,19.312,33.495,19.312,1,33,tackle,51
1,488.5,21,33.495,19.312,38.745,32.572,1,33,dribble,51
1,489.0,21,38.745,32.572,55.755,29.376000000000005,1,33,dribble,51
1,489.0,0,24.570000000000007,15.775999999999996,16.064999999999998,6.052000000000007,1,33,pass,51
1,491.0,21,16.064999999999998,6.052000000000007,11.340000000000003,12.104,1,33,dribble,51
1,493.0,7,11.340000000000003,12.104,11.340000000000003,12.104,0,33,take_on,51
1,494.0,0,55.755,29.376000000000005,72.66000000000001,12.376,1,33,pass,51
1,496.0,21,72.66000000000001,12.376,82.32000000000001,11.084,1,33,dribble,51
1,498.0,1,82.32000000000001,11.084,96.6,30.26,0,33,cross,51
1,533.0,10,83.58,8.228000000000002,83.58,8.228000000000002,1,33,interception,51
1,534.5,21,83.58,8.228000000000002,84.735,1.5640000000000072,1,33,dribble,51
1,536.0,0,84.735,1.5640000000000072,73.605,7.887999999999998,0,33,pass,51
1,587.0,10,13.335,22.916,13.335,22.916,0,33,interception,51
1,606.0,0,21.52499999999999,62.424,20.789999999999992,60.112,0,33,pass,51
1,439.0,2,81.27,0.0,72.345,7.684,1,34,throw_in,31
1,441.0,21,72.345,7.684,84.63,1.02,1,34,dribble,31
1,443.0,0,84.63,1.02,85.67999999999999,5.304,0,34,pass,31
1,628.0,21,22.05,52.632000000000005,27.09,42.024,1,34,dribble,31
1,633.0,0,27.09,42.024,33.81,28.016,1,34,pass,31
1,635.5,21,33.81,28.016,42.21,22.848000000000003,1,34,dribble,31
1,638.0,0,42.21,22.848000000000003,48.09,6.392,1,34,pass,31
1,642.0,0,50.925,5.848,35.489999999999995,22.712,1,34,pass,31
1,643.0,21,35.489999999999995,22.712,35.805,25.704,1,34,dribble,31
1,644.0,0,35.805,25.704,36.855,43.86,1,34,pass,31
1,647.0,21,36.855,43.86,53.97,52.36,1,34,dribble,31
1,650.0,0,53.97,52.36,62.055,63.988,1,34,pass,31
1,653.0,0,64.67999999999999,64.124,65.835,50.864,1,34,pass,31
1,654.0,21,65.835,50.864,64.365,53.788,1,34,dribble,31
1,655.0,0,64.365,53.788,66.15,65.212,1,34,pass,31
1,656.0,7,66.675,63.784,66.675,63.784,0,34,take_on,31
1,695.0,2,47.355,68.0,58.48500000000001,51.816,1,34,throw_in,31
1,695.5,21,58.48500000000001,51.816,59.010000000000005,58.82,1,34,dribble,31
1,696.0,0,59.010000000000005,58.82,65.41499999999999,35.156,1,34,pass,31
1,699.0,0,62.475,34.748,47.24999999999999,7.412000000000006,1,34,pass,31
1,700.5,21,47.24999999999999,7.412000000000006,51.66,7.003999999999998,1,34,dribble,31
1,702.0,0,51.66,7.003999999999998,65.205,19.243999999999996,1,34,pass,31
1,705.0,21,65.205,19.243999999999996,64.89,25.432,1,34,dribble,31
1,708.0,0,64.89,25.432,59.745,46.444,1,34,pass,31
1,710.5,21,59.745,46.444,57.225,51.748000000000005,1,34,dribble,31
1,713.0,0,57.225,51.748000000000005,60.48,32.096,1,34,pass,31
