"period_id","seconds","start_x","start_y","end_x","end_y","action_type","result","possession_group"
1,"0","52.5","34","43.364999999999995","36.312000000000005","0","1","1"
1,"0.5","43.364999999999995","36.312000000000005","48.72","34.68","21","1","1"
1,"1","48.72","34.68","45.15","50.184","0","1","1"
1,"4","46.2","48.007999999999996","39.27","63.376000000000005","0","1","1"
1,"5","39.27","63.376000000000005","42.945","63.919999999999995","21","1","1"
1,"6","42.945","63.919999999999995","28.665000000000003","51.06799999999999","0","1","1"
1,"16","39.375","34.544","45.675","34.408","0","1","1"
1,"16.5","45.675","34.408","47.145","29.444","21","1","1"
1,"17","47.145","29.444","33.39","48.212","0","1","1"
1,"18","33.39","48.212","39.48","36.72","21","1","1"
1,"19","39.48","36.72","45.78","62.763999999999996","0","1","1"
1,"20.5","45.78","62.763999999999996","51.345","60.656","21","1","1"
1,"22","51.345","60.656","71.71499999999999","65.28","0","1","1"
1,"33","80.22","68","72.87","59.636","2","1","3"
1,"33.5","72.87","59.636","80.64","61.54","21","1","3"
1,"34","80.64","61.54","74.865","66.3","0","1","3"
1,"35","74.865","66.3","81.58500000000001","66.504","21","1","3"
1,"36","81.58500000000001","66.504","66.99","63.580000000000005","0","1","3"
1,"38","66.99","63.580000000000005","60.37499999999999","60.656","21","1","3"
1,"40","60.37499999999999","60.656","39.69","62.763999999999996","0","1","3"
1,"42","39.69","62.763999999999996","37.169999999999995","55.216","21","1","3"
1,"44","37.169999999999995","55.216","29.19","32.096000000000004","0","1","3"
1,"45.5","29.19","32.096000000000004","24.674999999999997","33.932","21","1","3"
1,"47","24.674999999999997","33.932","12.18","34.068","0","1","3"
1,"47.5","12.18","34.068","7.664999999999999","35.292","21","1","3"
1,"48","7.664999999999999","35.292","39.48","63.852000000000004","0","0","3"
1,"64","43.574999999999996","68","39.9","63.852000000000004","2","1","5"
1,"64.5","39.9","63.852000000000004","45.57","63.580000000000005","21","1","5"
1,"65","45.57","63.580000000000005","33.495","65.824","0","1","5"
1,"65.5","33.495","65.824","39.795","67.116","21","1","5"
1,"66","39.795","67.116","42.21","68","0","0","5"
1,"90","44.73","1.7680000000000002","44.73","1.7680000000000002","8","0","7"
1,"103","52.29","64.6","52.29","64.6","10","1","9"
1,"104.5","52.29","64.6","44.519999999999996","61.472","21","1","9"
1,"106","44.519999999999996","61.472","41.475","64.25999999999999","0","0","9"
1,"113","15.434999999999999","56.168","0.20999999999999375","67.66","18","1","11"
1,"145","6.930000000000001","31.823999999999998","3.15","38.419999999999995","18","1","13"
1,"146","3.15","38.419999999999995","38.22","29.716000000000005","18","1","13"
1,"150","38.22","29.716000000000005","38.22","29.716000000000005","19","0","13"
1,"153","19.635","27.948","23.415","16.184","18","1","15"
1,"156","23.415","16.184","23.415","3.3320000000000003","21","1","15"
1,"159","23.415","3.3320000000000003","31.814999999999998","10.54","0","1","15"
1,"161","29.924999999999997","11.696","30.134999999999998","32.368","0","1","15"
1,"162.5","30.134999999999998","32.368","32.865","35.7","21","1","15"
1,"164","32.865","35.7","39.48","56.37200000000001","0","1","15"
1,"165.5","39.48","56.37200000000001","50.294999999999995","54.80799999999999","21","1","15"
1,"167","50.294999999999995","54.80799999999999","62.055","64.396","0","1","15"
1,"170","62.055","64.396","85.26","62.016000000000005","21","1","15"
1,"173","85.26","62.016000000000005","98.07000000000001","45.492000000000004","0","0","15"
1,"184","86.72999999999999","68","75.17999999999999","62.42399999999999","2","0","17"
1,"186","76.965","61.812000000000005","84.94500000000001","64.25999999999999","0","1","17"
1,"189","85.995","62.288","81.06","65.008","0","1","17"
1,"189.5","81.06","65.008","89.985","65.96","21","1","17"
1,"190","89.985","65.96","67.935","60.52","0","1","17"
1,"192","67.935","60.52","74.76","55.896","21","1","17"
1,"194","74.76","55.896","67.2","50.456","0","1","17"
1,"196","67.2","50.456","61.11000000000001","56.032000000000004","21","1","17"
1,"198","61.11000000000001","56.032000000000004","43.995","59.907999999999994","0","1","17"
1,"199","43.995","59.907999999999994","49.14","59.5","21","1","17"
1,"200","49.14","59.5","44.73","50.184","0","1","17"
1,"202","44.73","50.184","48.19499999999999","39.372","21","1","17"
1,"204","48.19499999999999","39.372","46.410000000000004","23.256","0","1","17"
1,"205.5","46.410000000000004","23.256","49.875","16.456","21","1","17"
1,"207","49.875","16.456","60.69","13.056000000000001","0","0","17"
1,"237","27.51","0","25.305000000000003","11.22","2","1","19"
1,"240","27.3","11.355999999999998","29.084999999999997","38.964","0","1","19"
1,"245","29.084999999999997","38.964","30.030000000000005","61.54","0","1","19"
1,"247","32.339999999999996","60.384","46.62","59.43200000000001","0","1","19"
1,"248.5","46.62","59.43200000000001","40.845","59.092000000000006","21","1","19"
1,"250","40.845","59.092000000000006","43.574999999999996","59.636","0","0","19"
1,"255","29.924999999999997","66.776","29.924999999999997","66.776","9","1","21"
1,"256","32.13","66.164","32.13","66.164","7","1","21"
1,"266","75.28500000000001","61.336","73.185","31.348000000000003","0","1","21"
1,"268","75.495","29.648","75.495","29.648","19","0","21"
1,"314","5.3549999999999995","34.748","9.03","25.976","22","1","23"
1,"315","9.03","25.976","5.985","22.78","21","1","23"
1,"316","5.985","22.78","57.855000000000004","19.788000000000004","0","0","23"
1,"346","9.66","39.983999999999995","13.125","23.052000000000007","18","1","25"
1,"369","4.305","36.312000000000005","54.075","39.303999999999995","22","0","27"
1,"370","50.61000000000001","39.78","56.07","52.7","0","1","27"
1,"372","56.489999999999995","50.184","56.489999999999995","50.184","7","0","27"
1,"391","61.11000000000001","53.856","65.94","67.116","4","1","29"
1,"392.5","65.94","67.116","68.04","64.66799999999999","21","1","29"
1,"394","68.04","64.66799999999999","57.225","60.452","0","1","29"
1,"395","57.225","60.452","62.894999999999996","60.452","21","1","29"
1,"396","62.894999999999996","60.452","66.57000000000001","62.492000000000004","0","1","29"
1,"397.5","66.57000000000001","62.492000000000004","80.325","58.072","21","1","29"
1,"399","80.325","58.072","90.3","48.212","0","0","29"
1,"403","78.435","64.53200000000001","70.875","59.704","0","1","31"
1,"405.5","70.875","59.704","68.25","63.580000000000005","21","1","31"
1,"408","68.25","63.580000000000005","47.565","53.856","0","1","31"
1,"410","47.565","53.856","49.665","50.796","21","1","31"
1,"412","49.665","50.796","40.425000000000004","29.036","0","1","31"
1,"413","40.425000000000004","29.036","39.795","24.276000000000003","21","1","31"
1,"414","39.795","24.276000000000003","44.519999999999996","4.284","0","1","31"
1,"415.5","44.519999999999996","4.284","45.255","10.267999999999999","21","1","31"
1,"417","45.255","10.267999999999999","42.839999999999996","20.672","0","1","31"
1,"418.5","42.839999999999996","20.672","50.82","24.82","21","1","31"
1,"420","50.82","24.82","54.18","55.964","0","1","31"
1,"423","55.230000000000004","58.072","85.57499999999999","64.124","0","0","31"
1,"431","75.28500000000001","68","57.855000000000004","62.22","2","1","33"
1,"433","57.855000000000004","62.22","59.010000000000005","52.972","21","1","33"
1,"435","59.010000000000005","52.972","68.145","50.592000000000006","0","1","33"
1,"436","68.145","50.592000000000006","71.505","49.232000000000006","21","1","33"
1,"437","71.505","49.232000000000006","72.03","64.124","0","1","33"
1,"439","72.03","64.124","79.17","63.852000000000004","21","1","33"
1,"441","79.17","63.852000000000004","92.4","63.376000000000005","0","1","33"
1,"443.5","92.4","63.376000000000005","84.525","65.824","21","1","33"
1,"446","84.525","65.824","81.9","57.867999999999995","0","1","33"
1,"480","34.964999999999996","39.236000000000004","45.045","45.967999999999996","0","0","35"
1,"485","27.720000000000002","31.28","49.665","34.544","0","0","37"
1,"512","4.935","26.791999999999998","2.52","31.552","22","1","39"
1,"513.5","2.52","31.552","6.405","36.176","21","1","39"
1,"515","6.405","36.176","50.61000000000001","39.57600000000001","0","0","39"
1,"520","35.06999999999999","40.664","39.69","38.48800000000001","0","1","41"
1,"521","39.69","38.48800000000001","39.375","42.296","0","0","41"
1,"539","41.580000000000005","54.400000000000006","41.475","51.952","0","1","43"
1,"543","43.260000000000005","52.632000000000005","52.08","63.24","0","1","43"
1,"544","51.555","60.996","24.884999999999998","52.564","0","1","43"
1,"554","30.240000000000002","42.432","31.709999999999997","22.168","0","1","43"
1,"555.5","31.709999999999997","22.168","37.589999999999996","18.700000000000003","21","1","43"
1,"557","37.589999999999996","18.700000000000003","52.605","15.64","0","1","43"
1,"558","52.605","15.64","52.08","12.648000000000001","21","1","43"
1,"559","52.08","12.648000000000001","41.685","7.0040000000000004","0","1","43"
1,"561.5","41.685","7.0040000000000004","50.4","16.524","21","1","43"
1,"564","50.4","16.524","38.43","44.2","0","1","43"
1,"566.5","38.43","44.2","47.145","39.099999999999994","21","1","43"
1,"569","47.145","39.099999999999994","80.64","7.412","0","1","43"
1,"571.5","80.64","7.412","77.80499999999999","12.58","21","1","43"
1,"574","77.80499999999999","12.58","90.615","22.44","0","0","43"
1,"581","50.294999999999995","9.86","59.43000000000001","6.0520000000000005","0","1","45"
1,"583","59.535000000000004","6.5280000000000005","58.800000000000004","22.78","0","1","45"
1,"584","59.63999999999999","21.216","58.800000000000004","22.644","0","0","45"
1,"606","15.120000000000001","4.556","7.454999999999999","3.2640000000000002","21","1","47"
1,"608","7.454999999999999","3.2640000000000002","22.89","3.2640000000000002","0","1","47"
1,"609.5","22.89","3.2640000000000002","20.265","0.7480000000000001","21","1","47"
1,"611","20.265","0.7480000000000001","72.66000000000001","0","0","0","47"
1,"641","42","26.86","47.775","37.06","0","1","49"
1,"644","45.885000000000005","35.632000000000005","36.435","53.992000000000004","0","1","49"
1,"647","36.435","53.992000000000004","42","53.92399999999999","21","1","49"
1,"650","42","53.92399999999999","33.18","47.056000000000004","0","1","49"
1,"652","33.18","47.056000000000004","38.64","39.372","21","1","49"
1,"654","38.64","39.372","40.214999999999996","60.724000000000004","0","1","49"
1,"657","40.214999999999996","60.724000000000004","49.875","61.132000000000005","21","1","49"
1,"660","49.875","61.132000000000005","38.324999999999996","49.98","0","1","49"
1,"662.5","38.324999999999996","49.98","47.145","42.772","21","1","49"
1,"665","47.145","42.772","60.480000000000004","63.104","0","1","49"
1,"669","62.684999999999995","64.66799999999999","72.135","54.604","0","1","49"
1,"669.5","72.135","54.604","71.71499999999999","59.976","21","1","49"
1,"670","71.71499999999999","59.976","67.515","51.612","0","1","49"
1,"670","67.515","51.612","68.25","58.548","21","1","49"
1,"670","68.25","58.548","68.25","58.548","19","0","49"
1,"674","59.535000000000004","63.036","59.535000000000004","63.036","8","0","51"
1,"695","41.475","22.304","14.909999999999998","7.548","0","1","53"
1,"697.5","14.909999999999998","7.548","18.375","7.0040000000000004","21","1","53"
1,"700","18.375","7.0040000000000004","4.83","27.948","0","1","53"
1,"711","11.655","25.772","42.105000000000004","19.176","0","0","53"
1,"714","37.8","31.416","70.35000000000001","28.424","0","0","55"
1,"730","47.03999999999999","49.98","62.684999999999995","64.736","0","1","57"
1,"731.5","62.684999999999995","64.736","73.5","66.096","21","1","57"
1,"733","73.5","66.096","74.97000000000001","56.032000000000004","21","1","57"
1,"737","74.97000000000001","56.032000000000004","63.945","56.57600000000001","0","1","57"
1,"738","63.945","56.57600000000001","66.255","53.44799999999999","21","1","57"
1,"739","66.255","53.44799999999999","62.684999999999995","44.336","0","1","57"
1,"739.5","62.684999999999995","44.336","65.625","40.324","21","1","57"
1,"740","65.625","40.324","46.2","50.592000000000006","0","1","57"
1,"741.5","46.2","50.592000000000006","51.975","45.152","21","1","57"
1,"743","51.975","45.152","45.885000000000005","27.811999999999998","0","1","57"
1,"744","45.885000000000005","27.811999999999998","49.875","20.128000000000004","21","1","57"
1,"745","49.875","20.128000000000004","57.435","9.927999999999999","0","1","57"
1,"747","57.435","9.927999999999999","55.650000000000006","4.9639999999999995","21","1","57"
1,"749","55.650000000000006","4.9639999999999995","54.18","23.052","0","1","57"
1,"752","51.87","21.896","57.225","65.348","0","1","57"
1,"755","57.225","65.348","55.96499999999999","59.704","21","1","57"
1,"758","55.96499999999999","59.704","69.3","59.5","0","1","57"
1,"760","69.3","59.5","62.265","39.168000000000006","21","1","57"
1,"762","62.265","39.168000000000006","78.33","15.435999999999998","0","1","57"
1,"768","78.33","15.435999999999998","85.89","30.056","0","1","57"
1,"769","85.89","30.056","89.14500000000001","29.648","21","1","57"
1,"770","89.14500000000001","29.648","93.765","23.323999999999998","0","0","57"
1,"772","103.11","26.996000000000002","103.11","26.996000000000002","19","0","59"
1,"820","41.580000000000005","15.096","36.330000000000005","17.952","0","0","61"
1,"830","7.3500000000000005","34","7.3500000000000005","34","17","1","63"
1,"831.5","7.3500000000000005","34","13.755","36.448","21","1","63"
1,"833","13.755","36.448","37.48500000000001","51.204","0","1","63"
1,"835.5","37.48500000000001","51.204","32.339999999999996","57.664","21","1","63"
1,"838","32.339999999999996","57.664","18.06","61.608","0","1","63"
1,"839","18.06","61.608","19.845","58.684","21","1","63"
1,"840","19.845","58.684","23.415","41.684","0","1","63"
1,"842.5","23.415","41.684","27.3","39.711999999999996","21","1","63"
1,"845","27.3","39.711999999999996","30.134999999999998","20.944","0","1","63"
1,"847","30.134999999999998","20.944","34.230000000000004","16.728","21","1","63"
1,"849","34.230000000000004","16.728","41.685","27.676000000000002","0","1","63"
1,"851","41.580000000000005","25.5","28.35","22.644","0","1","63"
1,"854","28.35","22.644","26.565","29.852","21","1","63"
1,"857","26.565","29.852","10.920000000000002","35.088","0","1","63"
1,"860","11.445","34.68","25.830000000000002","21.42","0","1","63"
1,"863","25.830000000000002","21.42","46.2","17.408","21","1","63"
1,"866","46.2","17.408","52.08","12.92","0","1","63"
1,"868.5","52.08","12.92","56.489999999999995","8.16","21","1","63"
1,"871","56.489999999999995","8.16","59.114999999999995","22.304","0","1","63"
1,"871","59.114999999999995","22.304","57.644999999999996","15.979999999999999","21","1","63"
1,"871","57.644999999999996","15.979999999999999","57.120000000000005","13.26","0","1","63"
1,"872.5","57.120000000000005","13.26","54.705000000000005","8.024000000000001","21","1","63"
1,"874","54.705000000000005","8.024000000000001","57.855000000000004","24.072","0","1","63"
1,"875.5","57.855000000000004","24.072","53.76","26.043999999999997","21","1","63"
1,"877","53.76","26.043999999999997","67.515","66.232","0","1","63"
1,"879.5","67.515","66.232","80.01","61.2","21","1","63"
1,"882","80.01","61.2","99.435","18.428","1","0","63"
1,"892","76.64999999999999","0","70.56","8.636","2","1","65"
1,"893","70.56","8.636","73.92","6.188","21","1","65"
1,"894","73.92","6.188","75.17999999999999","5.644","0","1","65"
1,"894.5","75.17999999999999","5.644","76.23","0.68","21","1","65"
1,"895","76.23","0.68","76.23","0.68","7","1","65"
1,"896","76.44","1.8360000000000003","65.415","10.267999999999999","0","1","65"
1,"896.5","65.415","10.267999999999999","69.615","4.692","21","1","65"
1,"897","69.615","4.692","72.135","4.6240000000000006","0","1","65"
1,"898.5","72.135","4.6240000000000006","75.39","0.8160000000000001","21","1","65"
1,"900","75.39","0.8160000000000001","77.28","20.808","0","1","65"
1,"900.5","77.28","20.808","80.325","16.796","21","1","65"
1,"901","80.325","16.796","86.41499999999999","11.899999999999999","0","1","65"
1,"903","86.625","9.112","93.135","12.92","0","1","65"
1,"903.5","93.135","12.92","97.545","12.648000000000001","21","1","65"
1,"904","97.545","12.648000000000001","1.575","36.312000000000005","1","0","65"
1,"913","40.32","53.24399999999999","48.300000000000004","68","0","0","67"
1,"963","25.830000000000002","68","43.47","61.74399999999999","2","0","69"
1,"967","39.165","64.396","39.165","64.396","10","1","71"
1,"968.5","39.165","64.396","60.69","63.24","21","1","71"
1,"970","60.69","63.24","38.115","2.924","21","1","71"
1,"987","60.16499999999999","54.12799999999999","43.785000000000004","45.356","4","1","73"
1,"988.5","43.785000000000004","45.356","48.089999999999996","45.288","21","1","73"
1,"990","48.089999999999996","45.288","46.62","25.908","0","1","73"
1,"996","47.46","28.084","55.02","3.128","0","1","73"
1,"998","52.815","3.5360000000000005","65.52","4.6240000000000006","0","1","73"
1,"1000","65.52","4.6240000000000006","61.214999999999996","13.395999999999999","21","1","73"
1,"1002","61.214999999999996","13.395999999999999","53.34","24.276000000000003","0","1","73"
1,"1004","53.655","23.732","39.585","47.94","0","1","73"
1,"1006.5","39.585","47.94","45.255","40.664","21","1","73"
1,"1009","45.255","40.664","47.145","22.78","0","1","73"
1,"1011","47.145","22.78","54.6","13.191999999999998","21","1","73"
1,"1013","54.6","13.191999999999998","70.875","22.644","0","1","73"
1,"1014.5","70.875","22.644","67.82999999999998","21.012","21","1","73"
1,"1016","67.82999999999998","21.012","81.47999999999999","63.988","0","1","73"
1,"1020","81.47999999999999","63.988","93.97500000000001","56.983999999999995","21","1","73"
1,"1024","93.97500000000001","56.983999999999995","96.38999999999999","58.956","1","0","73"
1,"1048","104.475","67.66","99.53999999999999","40.324","5","0","75"
1,"1053","94.185","15.504000000000001","85.47","11.288","0","1","77"
1,"1055","85.47","11.288","70.66499999999999","12.716","21","1","77"
1,"1057","70.66499999999999","12.716","63.945","38.69199999999999","0","1","77"
1,"1063","71.61","32.436","86.625","33.388","11","0","77"
1,"1074","48.510000000000005","45.356","56.595000000000006","63.716","0","1","77"
1,"1079","57.644999999999996","64.53200000000001","63.21","64.872","0","1","77"
1,"1081","63.21","64.872","51.660000000000004","59.56799999999999","21","1","77"
1,"1083","51.660000000000004","59.56799999999999","58.800000000000004","47.056000000000004","0","1","77"
1,"1084","58.800000000000004","47.056000000000004","61.004999999999995","44.267999999999994","21","1","77"
1,"1085","61.004999999999995","44.267999999999994","77.59500000000001","53.312000000000005","0","0","77"
1,"1099","57.435","68","53.550000000000004","62.492000000000004","2","1","79"
1,"1101","53.025","60.044","59.63999999999999","64.872","0","1","79"
1,"1101","59.955000000000005","66.572","54.705000000000005","60.24799999999999","0","1","79"
1,"1103","54.705000000000005","60.24799999999999","47.145","59.84","21","1","79"
1,"1105","47.145","59.84","44.415","26.452","0","1","79"
1,"1109","45.885000000000005","26.86","50.19","36.788000000000004","0","1","79"
1,"1111","50.82","35.224000000000004","60.9","65.62","0","1","79"
1,"1115","61.529999999999994","64.328","73.28999999999999","50.728","0","0","79"
1,"1120","64.995","55.284","64.995","55.284","9","0","81"
1,"1139","5.460000000000001","29.308","0.5250000000000057","0.3400000000000034","18","1","83"
1,"1181","3.36","33.456","39.795","35.7","16","0","85"
1,"1267","28.035","31.076","28.560000000000002","38.828","0","1","87"
1,"1268.5","28.560000000000002","38.828","35.385000000000005","36.583999999999996","21","1","87"
1,"1270","35.385000000000005","36.583999999999996","34.335","42.092","0","0","87"
1,"1287","21.315","1.8360000000000003","26.145","4.148","0","1","89"
1,"1287.5","26.145","4.148","26.565","0.952","21","1","89"
1,"1288","26.565","0.952","39.48","6.256","0","1","89"
1,"1290.5","39.48","6.256","47.985","17","21","1","89"
1,"1293","47.985","17","46.935","37.672","0","1","89"
1,"1295","46.935","37.672","53.550000000000004","47.668","21","1","89"
1,"1297","53.550000000000004","47.668","61.529999999999994","64.6","0","1","89"
1,"1299.5","61.529999999999994","64.6","73.5","57.8","21","1","89"
1,"1302","73.5","57.8","86.1","45.967999999999996","0","0","89"
1,"1311","70.03500000000001","68","36.75","51.204","2","1","91"
1,"1312.5","36.75","51.204","48.93","46.580000000000005","21","1","91"
1,"1314","48.93","46.580000000000005","58.38","9.18","0","1","91"
1,"1318","60.480000000000004","7.072000000000001","36.015","62.016000000000005","0","0","91"
1,"1340","65.415","0","68.145","9.927999999999999","2","1","93"
1,"1341","68.145","9.927999999999999","70.56","4.827999999999999","21","1","93"
1,"1342","70.56","4.827999999999999","61.845","4.42","0","1","93"
1,"1342","61.845","4.42","66.99","1.088","21","1","93"
1,"1342","66.99","1.088","67.935","17.816000000000003","0","1","93"
1,"1344","67.935","17.816000000000003","81.47999999999999","19.584000000000003","21","1","93"
1,"1346","81.47999999999999","19.584000000000003","88.515","4.42","0","1","93"
1,"1347.5","88.515","4.42","87.57000000000001","9.18","21","1","93"
1,"1349","87.57000000000001","9.18","96.17999999999999","10.88","0","1","93"
1,"1349.5","96.17999999999999","10.88","100.27499999999999","9.248000000000001","21","1","93"
1,"1350","100.27499999999999","9.248000000000001","93.135","32.3","1","0","93"
1,"1451","52.395","33.184","47.88","7.276","0","1","95"
1,"1455","47.88","7.276","55.86","7.48","21","1","95"
1,"1459","55.86","7.48","40.739999999999995","22.644","0","1","95"
1,"1461","39.585","20.06","34.335","44.676","0","1","95"
1,"1463","36.75","44.88","55.440000000000005","65.62","0","1","95"
1,"1465","55.440000000000005","65.62","62.79","61.94799999999999","21","1","95"
1,"1467","62.79","61.94799999999999","62.79","61.94799999999999","7","1","95"
1,"1469","62.79","61.94799999999999","81.58500000000001","58.004","21","1","95"
1,"1471","81.58500000000001","58.004","81.58500000000001","58.004","7","0","95"
1,"1473","88.30499999999999","62.016000000000005","88.30499999999999","62.016000000000005","9","0","97"
1,"1474","91.035","61.2","91.035","61.2","9","1","97"
1,"1475","91.14","60.316","80.325","65.212","0","1","97"
1,"1476.5","80.325","65.212","84.94500000000001","63.512","21","1","97"
1,"1478","84.94500000000001","63.512","78.85499999999999","65.212","0","0","97"
1,"1479","83.78999999999999","66.096","68.775","61.336","0","1","99"
1,"1479.5","68.775","61.336","74.97000000000001","64.94","21","1","99"
1,"1480","74.97000000000001","64.94","73.60499999999999","52.564","0","1","99"
1,"1481","73.60499999999999","52.564","77.7","51.952","21","1","99"
1,"1482","77.7","51.952","91.245","31.211999999999996","0","0","99"
1,"1488","78.85499999999999","50.048","81.06","40.187999999999995","0","1","101"
1,"1491","81.06","40.187999999999995","75.075","29.92","0","1","101"
1,"1491.5","75.075","29.92","76.125","34.34","21","1","101"
1,"1492","76.125","34.34","78.12","41.208","0","1","101"
1,"1493","78.12","41.208","80.64","39.168000000000006","21","1","101"
1,"1494","80.64","39.168000000000006","75.39","31.688000000000002","0","1","101"
1,"1496","76.335","30.804","74.33999999999999","37.196000000000005","0","1","101"
1,"1498","73.815","36.38","77.80499999999999","48.07600000000001","0","1","101"
1,"1499.5","77.80499999999999","48.07600000000001","83.685","47.396","21","1","101"
1,"1501","83.685","47.396","94.07999999999998","53.583999999999996","0","1","101"
1,"1502","94.92","54.74","96.495","41.684","1","0","101"
1,"1524","104.475","67.66","96.81","45.22","5","1","103"
1,"1525","97.02000000000001","42.16","98.07000000000001","39.916000000000004","11","0","103"
1,"1527","94.815","37.128","98.80499999999999","37.196000000000005","11","0","103"
1,"1530.5","98.80499999999999","37.196000000000005","63.945","39.57600000000001","21","1","103"
1,"1534","63.945","39.57600000000001","66.99","51.612","0","1","103"
1,"1535","66.99","51.612","65.73","44.336","21","1","103"
1,"1536","65.73","44.336","70.03500000000001","46.580000000000005","0","0","103"
1,"1539","68.04","35.428000000000004","68.04","35.428000000000004","7","0","105"
1,"1555","25.2","26.112000000000002","25.2","26.112000000000002","10","1","107"
1,"1556","25.2","26.112000000000002","7.664999999999999","36.992000000000004","21","1","107"
1,"1557","7.664999999999999","36.992000000000004","7.664999999999999","36.992000000000004","17","1","107"
1,"1571","7.5600000000000005","38.148","25.935","34.068","0","1","107"
1,"1572","25.515","34.476","13.755","22.44","0","1","107"
1,"1573.5","13.755","22.44","8.19","19.311999999999998","21","1","107"
1,"1575","8.19","19.311999999999998","44.519999999999996","8.5","0","0","107"
1,"1592","43.47","20.128000000000004","53.235","41.412","0","1","109"
1,"1595","53.13","41.684","67.2","51.952","0","0","109"
1,"1599","62.474999999999994","50.728","67.62","65.212","0","1","111"
1,"1601","67.62","65.212","85.89","63.104","21","1","111"
1,"1603","85.89","63.104","90.615","49.98","0","0","111"
1,"1610","61.11000000000001","60.656","61.11000000000001","60.656","10","1","113"
1,"1610.5","61.11000000000001","60.656","69.40499999999999","61.88","21","1","113"
1,"1611","69.40499999999999","61.88","61.529999999999994","49.844","0","1","113"
1,"1615","62.79","48.07600000000001","50.925","30.192","0","1","113"
1,"1619","51.765","28.9","60.58500000000001","42.092","0","1","113"
1,"1620","60.58500000000001","42.092","63.419999999999995","34.816","21","1","113"
1,"1621","63.419999999999995","34.816","71.505","5.9159999999999995","0","1","113"
1,"1623","71.505","5.9159999999999995","78.96","1.7000000000000002","21","1","113"
1,"1625","78.96","1.7000000000000002","67.82999999999998","18.564","0","1","113"
1,"1626","67.82999999999998","18.564","80.115","10.472","21","1","113"
1,"1627","80.115","10.472","75.81","4.760000000000001","0","1","113"
1,"1628.5","75.81","4.760000000000001","80.42999999999999","1.36","21","1","113"
1,"1630","80.42999999999999","1.36","76.965","17.408","0","1","113"
1,"1630.5","76.965","17.408","83.05499999999999","11.628","21","1","113"
1,"1631","83.05499999999999","11.628","73.71000000000001","11.152","0","1","113"
1,"1631.5","73.71000000000001","11.152","78.54","8.908000000000001","21","1","113"
1,"1632","78.54","8.908000000000001","72.765","23.052","0","1","113"
1,"1633","72.765","23.052","76.44","20.535999999999998","21","1","113"
1,"1634","76.44","20.535999999999998","89.46","22.168","0","0","113"
1,"1640","52.605","8.5","57.330000000000005","7.684","21","1","115"
1,"1643","57.330000000000005","7.684","47.88","29.308","0","1","115"
1,"1644.5","47.88","29.308","51.555","25.636","21","1","115"
1,"1646","51.555","25.636","59.324999999999996","6.664000000000001","0","1","115"
1,"1648","59.324999999999996","6.664000000000001","65.1","4.352","21","1","115"
1,"1650","65.1","4.352","60.9","21.556","0","1","115"
1,"1650.5","60.9","21.556","60.69","18.291999999999998","21","1","115"
1,"1651","60.69","18.291999999999998","48.300000000000004","35.836","0","1","115"
1,"1653.5","48.300000000000004","35.836","55.02","38.48800000000001","21","1","115"
1,"1656","55.02","38.48800000000001","64.89","46.30799999999999","0","1","115"
1,"1656.5","64.89","46.30799999999999","71.295","43.112","21","1","115"
1,"1657","71.295","43.112","71.295","43.112","19","0","115"
1,"1661","60.58500000000001","50.728","60.58500000000001","50.728","9","1","117"
1,"1661.5","60.58500000000001","50.728","55.96499999999999","49.572","21","1","117"
1,"1662","55.96499999999999","49.572","56.7","35.836","0","1","117"
1,"1663.5","56.7","35.836","60.480000000000004","35.428000000000004","21","1","117"
1,"1665","60.480000000000004","35.428000000000004","64.155","16.524","0","1","117"
1,"1667","64.155","16.524","70.875","19.040000000000003","21","1","117"
1,"1669","70.875","19.040000000000003","66.57000000000001","29.172","0","1","117"
1,"1669.5","66.57000000000001","29.172","72.975","27.540000000000003","21","1","117"
1,"1670","72.975","27.540000000000003","69.3","31.211999999999996","0","0","117"
1,"1682","13.755","45.083999999999996","13.755","45.083999999999996","9","0","119"
1,"1692","4.41","26.452","9.555","19.651999999999997","22","1","121"
1,"1692","9.555","19.651999999999997","9.24","26.86","21","1","121"
1,"1692","9.24","26.86","22.47","7.276","0","1","121"
1,"1692.5","22.47","7.276","20.475","14.891999999999998","21","1","121"
1,"1693","20.475","14.891999999999998","13.125","18.02","0","1","121"
1,"1694.5","13.125","18.02","9.45","22.168","21","1","121"
1,"1696","9.45","22.168","7.664999999999999","29.036","0","1","121"
1,"1697","7.664999999999999","29.036","5.1450000000000005","34.884","21","1","121"
1,"1698","5.1450000000000005","34.884","20.475","29.92","0","1","121"
1,"1699","20.580000000000002","31.483999999999998","10.290000000000001","22.032","0","1","121"
1,"1700","10.290000000000001","22.032","9.87","18.088","21","1","121"
1,"1701","9.87","18.088","24.884999999999998","16.796","0","1","121"
1,"1702","24.884999999999998","16.796","27.615000000000002","14.416","21","1","121"
1,"1703","27.615000000000002","14.416","30.45","22.168","0","1","121"
1,"1705.5","30.45","22.168","49.245","22.032","21","1","121"
1,"1708","49.245","22.032","66.36","5.78","0","1","121"
1,"1711","66.36","5.78","87.36000000000001","16.184","21","1","121"
1,"1714","87.36000000000001","16.184","93.45","18.156000000000002","0","0","121"
1,"1715","89.25","18.291999999999998","89.25","18.291999999999998","19","0","123"
1,"1723","55.650000000000006","19.516","71.82000000000001","13.668000000000001","21","1","125"
