"id","seconds","player_id","team_id","team_name","action_type","result","possession_group"
25961,"2153.5","32sds4yk7ch30mng0gyzhdk9h","8y3iucyxguipljcmf87a11bk9","Gent","21","1","155"
25962,"2155","32sds4yk7ch30mng0gyzhdk9h","8y3iucyxguipljcmf87a11bk9","Gent","0","1","155"
25963,"2156.5","be0ws51ws5cm9wzmcp3ozmklx","8y3iucyxguipljcmf87a11bk9","Gent","21","1","155"
25964,"2158","be0ws51ws5cm9wzmcp3ozmklx","8y3iucyxguipljcmf87a11bk9","Gent","0","1","155"
25965,"2159","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","21","1","155"
25966,"2160","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","0","1","155"
25967,"2162","6fdwd71dx2qu7uzzs3ozm9x7u","8y3iucyxguipljcmf87a11bk9","Gent","21","1","155"
25968,"2164","6fdwd71dx2qu7uzzs3ozm9x7u","8y3iucyxguipljcmf87a11bk9","Gent","0","1","155"
25969,"2166","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","21","1","155"
25970,"2168","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","0","1","155"
25971,"2169","32sds4yk7ch30mng0gyzhdk9h","8y3iucyxguipljcmf87a11bk9","Gent","21","1","155"
25972,"2170","32sds4yk7ch30mng0gyzhdk9h","8y3iucyxguipljcmf87a11bk9","Gent","0","1","155"
25973,"2172.5","18pgjfpl9s8qy32mblzygsyc5","8y3iucyxguipljcmf87a11bk9","Gent","21","1","155"
25974,"2175","18pgjfpl9s8qy32mblzygsyc5","8y3iucyxguipljcmf87a11bk9","Gent","0","1","155"
25975,"2175.5","8kz0e83d3azssd7unbk2lqt0q","8y3iucyxguipljcmf87a11bk9","Gent","21","1","155"
25976,"2176","8kz0e83d3azssd7unbk2lqt0q","8y3iucyxguipljcmf87a11bk9","Gent","7","0","155"
25979,"2181","9w8ka8b5aaxqaqlnit33glkb8","8y3iucyxguipljcmf87a11bk9","Gent","9","0","157"
25987,"2216","3r04y1fejoh9e8qbge3exy3u1","8y3iucyxguipljcmf87a11bk9","Gent","2","1","159"
25988,"2217","60gs7lod7de72ypcs6qfup8q2","8y3iucyxguipljcmf87a11bk9","Gent","21","1","159"
25989,"2218","60gs7lod7de72ypcs6qfup8q2","8y3iucyxguipljcmf87a11bk9","Gent","0","0","159"
25993,"2222","6fdwd71dx2qu7uzzs3ozm9x7u","8y3iucyxguipljcmf87a11bk9","Gent","9","0","161"
25995,"2226","6fdwd71dx2qu7uzzs3ozm9x7u","8y3iucyxguipljcmf87a11bk9","Gent","9","1","163"
25996,"2227","60gs7lod7de72ypcs6qfup8q2","8y3iucyxguipljcmf87a11bk9","Gent","0","1","163"
25997,"2228","3r04y1fejoh9e8qbge3exy3u1","8y3iucyxguipljcmf87a11bk9","Gent","21","1","163"
25998,"2229","3r04y1fejoh9e8qbge3exy3u1","8y3iucyxguipljcmf87a11bk9","Gent","0","1","163"
25999,"2231","18pgjfpl9s8qy32mblzygsyc5","8y3iucyxguipljcmf87a11bk9","Gent","0","1","163"
26000,"2235","8kz0e83d3azssd7unbk2lqt0q","8y3iucyxguipljcmf87a11bk9","Gent","21","1","163"
26001,"2239","8kz0e83d3azssd7unbk2lqt0q","8y3iucyxguipljcmf87a11bk9","Gent","0","0","163"
26011,"2278","8kz0e83d3azssd7unbk2lqt0q","8y3iucyxguipljcmf87a11bk9","Gent","2","1","165"
26012,"2281","18pgjfpl9s8qy32mblzygsyc5","8y3iucyxguipljcmf87a11bk9","Gent","0","1","165"
26013,"2283.5","7ld784sfqk29tlvpes2f4vcru","8y3iucyxguipljcmf87a11bk9","Gent","21","1","165"
26014,"2286","7ld784sfqk29tlvpes2f4vcru","8y3iucyxguipljcmf87a11bk9","Gent","0","1","165"
26015,"2289","3r04y1fejoh9e8qbge3exy3u1","8y3iucyxguipljcmf87a11bk9","Gent","21","1","165"
26016,"2292","3r04y1fejoh9e8qbge3exy3u1","8y3iucyxguipljcmf87a11bk9","Gent","0","1","165"
26017,"2294","9w8ka8b5aaxqaqlnit33glkb8","8y3iucyxguipljcmf87a11bk9","Gent","1","0","165"
26019,"2317","18pgjfpl9s8qy32mblzygsyc5","8y3iucyxguipljcmf87a11bk9","Gent","6","0","167"
26021,"2327","7ld784sfqk29tlvpes2f4vcru","8y3iucyxguipljcmf87a11bk9","Gent","0","1","169"
26022,"2331","8kz0e83d3azssd7unbk2lqt0q","8y3iucyxguipljcmf87a11bk9","Gent","0","1","169"
26023,"2336","be0ws51ws5cm9wzmcp3ozmklx","8y3iucyxguipljcmf87a11bk9","Gent","0","1","169"
26024,"2338","8fs5klbsyx06c5ds9s1i3xu96","8y3iucyxguipljcmf87a11bk9","Gent","21","1","169"
26025,"2340","8fs5klbsyx06c5ds9s1i3xu96","8y3iucyxguipljcmf87a11bk9","Gent","0","1","169"
26026,"2341.5","3r04y1fejoh9e8qbge3exy3u1","8y3iucyxguipljcmf87a11bk9","Gent","21","1","169"
26027,"2343","3r04y1fejoh9e8qbge3exy3u1","8y3iucyxguipljcmf87a11bk9","Gent","0","1","169"
26028,"2344.5","8fs5klbsyx06c5ds9s1i3xu96","8y3iucyxguipljcmf87a11bk9","Gent","21","1","169"
26029,"2346","8fs5klbsyx06c5ds9s1i3xu96","8y3iucyxguipljcmf87a11bk9","Gent","0","1","169"
26030,"2349","3r04y1fejoh9e8qbge3exy3u1","8y3iucyxguipljcmf87a11bk9","Gent","0","1","169"
26031,"2349.5","8fs5klbsyx06c5ds9s1i3xu96","8y3iucyxguipljcmf87a11bk9","Gent","21","1","169"
26032,"2350","8fs5klbsyx06c5ds9s1i3xu96","8y3iucyxguipljcmf87a11bk9","Gent","0","1","169"
26033,"2350.5","60gs7lod7de72ypcs6qfup8q2","8y3iucyxguipljcmf87a11bk9","Gent","21","1","169"
26034,"2351","60gs7lod7de72ypcs6qfup8q2","8y3iucyxguipljcmf87a11bk9","Gent","19","0","169"
26040,"2357","8fs5klbsyx06c5ds9s1i3xu96","8y3iucyxguipljcmf87a11bk9","Gent","21","1","171"
26041,"2359","8fs5klbsyx06c5ds9s1i3xu96","8y3iucyxguipljcmf87a11bk9","Gent","0","0","171"
26043,"2396","32sds4yk7ch30mng0gyzhdk9h","8y3iucyxguipljcmf87a11bk9","Gent","0","1","173"
26044,"2396.5","8fs5klbsyx06c5ds9s1i3xu96","8y3iucyxguipljcmf87a11bk9","Gent","21","1","173"
26045,"2397","8fs5klbsyx06c5ds9s1i3xu96","8y3iucyxguipljcmf87a11bk9","Gent","0","1","173"
26046,"2398.5","3r04y1fejoh9e8qbge3exy3u1","8y3iucyxguipljcmf87a11bk9","Gent","21","1","173"
26047,"2400","3r04y1fejoh9e8qbge3exy3u1","8y3iucyxguipljcmf87a11bk9","Gent","0","1","173"
26048,"2400.5","8fs5klbsyx06c5ds9s1i3xu96","8y3iucyxguipljcmf87a11bk9","Gent","21","1","173"
26049,"2401","8fs5klbsyx06c5ds9s1i3xu96","8y3iucyxguipljcmf87a11bk9","Gent","0","1","173"
26050,"2403.5","3r04y1fejoh9e8qbge3exy3u1","8y3iucyxguipljcmf87a11bk9","Gent","21","1","173"
26051,"2406","3r04y1fejoh9e8qbge3exy3u1","8y3iucyxguipljcmf87a11bk9","Gent","0","1","173"
26052,"2411","7ld784sfqk29tlvpes2f4vcru","8y3iucyxguipljcmf87a11bk9","Gent","0","1","173"
26053,"2412.5","8fs5klbsyx06c5ds9s1i3xu96","8y3iucyxguipljcmf87a11bk9","Gent","21","1","173"
26054,"2414","8fs5klbsyx06c5ds9s1i3xu96","8y3iucyxguipljcmf87a11bk9","Gent","0","0","173"
26064,"2423","32sds4yk7ch30mng0gyzhdk9h","8y3iucyxguipljcmf87a11bk9","Gent","8","0","175"
26074,"2471","8kz0e83d3azssd7unbk2lqt0q","8y3iucyxguipljcmf87a11bk9","Gent","2","1","177"
26075,"2472.5","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","21","1","177"
26076,"2474","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","0","1","177"
26077,"2475","9w8ka8b5aaxqaqlnit33glkb8","8y3iucyxguipljcmf87a11bk9","Gent","21","1","177"
26078,"2476","9w8ka8b5aaxqaqlnit33glkb8","8y3iucyxguipljcmf87a11bk9","Gent","0","1","177"
26079,"2476","7ld784sfqk29tlvpes2f4vcru","8y3iucyxguipljcmf87a11bk9","Gent","0","1","177"
26080,"2478","9w8ka8b5aaxqaqlnit33glkb8","8y3iucyxguipljcmf87a11bk9","Gent","21","1","177"
26081,"2480","9w8ka8b5aaxqaqlnit33glkb8","8y3iucyxguipljcmf87a11bk9","Gent","0","1","177"
26082,"2481","7ld784sfqk29tlvpes2f4vcru","8y3iucyxguipljcmf87a11bk9","Gent","21","1","177"
26083,"2482","7ld784sfqk29tlvpes2f4vcru","8y3iucyxguipljcmf87a11bk9","Gent","0","1","177"
26084,"2482.5","9w8ka8b5aaxqaqlnit33glkb8","8y3iucyxguipljcmf87a11bk9","Gent","21","1","177"
26085,"2483","9w8ka8b5aaxqaqlnit33glkb8","8y3iucyxguipljcmf87a11bk9","Gent","0","0","177"
26088,"2515","32sds4yk7ch30mng0gyzhdk9h","8y3iucyxguipljcmf87a11bk9","Gent","0","0","179"
26108,"2551","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","0","0","181"
26110,"2555","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","0","1","183"
26111,"2556","7ld784sfqk29tlvpes2f4vcru","8y3iucyxguipljcmf87a11bk9","Gent","0","0","183"
26115,"2581","be0ws51ws5cm9wzmcp3ozmklx","8y3iucyxguipljcmf87a11bk9","Gent","4","1","185"
26116,"2582.5","18pgjfpl9s8qy32mblzygsyc5","8y3iucyxguipljcmf87a11bk9","Gent","21","1","185"
26117,"2584","18pgjfpl9s8qy32mblzygsyc5","8y3iucyxguipljcmf87a11bk9","Gent","0","1","185"
26118,"2594","8kz0e83d3azssd7unbk2lqt0q","8y3iucyxguipljcmf87a11bk9","Gent","0","1","185"
26119,"2596","32sds4yk7ch30mng0gyzhdk9h","8y3iucyxguipljcmf87a11bk9","Gent","21","1","185"
26120,"2598","32sds4yk7ch30mng0gyzhdk9h","8y3iucyxguipljcmf87a11bk9","Gent","0","1","185"
26121,"2601","8kz0e83d3azssd7unbk2lqt0q","8y3iucyxguipljcmf87a11bk9","Gent","0","1","185"
26122,"2602","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","21","1","185"
26123,"2603","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","0","1","185"
26124,"2608","3r04y1fejoh9e8qbge3exy3u1","8y3iucyxguipljcmf87a11bk9","Gent","0","0","185"
26126,"2610","6fdwd71dx2qu7uzzs3ozm9x7u","8y3iucyxguipljcmf87a11bk9","Gent","0","1","187"
26127,"2613","9w8ka8b5aaxqaqlnit33glkb8","8y3iucyxguipljcmf87a11bk9","Gent","0","0","187"
26128,"2615","9w8ka8b5aaxqaqlnit33glkb8","8y3iucyxguipljcmf87a11bk9","Gent","9","1","187"
26129,"2615","18pgjfpl9s8qy32mblzygsyc5","8y3iucyxguipljcmf87a11bk9","Gent","21","1","187"
26130,"2615","18pgjfpl9s8qy32mblzygsyc5","8y3iucyxguipljcmf87a11bk9","Gent","0","1","187"
26131,"2620","3r04y1fejoh9e8qbge3exy3u1","8y3iucyxguipljcmf87a11bk9","Gent","0","1","187"
26132,"2625","7ld784sfqk29tlvpes2f4vcru","8y3iucyxguipljcmf87a11bk9","Gent","0","1","187"
26133,"2629","7ld784sfqk29tlvpes2f4vcru","8y3iucyxguipljcmf87a11bk9","Gent","0","1","187"
26134,"2631.5","9w8ka8b5aaxqaqlnit33glkb8","8y3iucyxguipljcmf87a11bk9","Gent","21","1","187"
26135,"2634","9w8ka8b5aaxqaqlnit33glkb8","8y3iucyxguipljcmf87a11bk9","Gent","0","1","187"
26136,"2635","7ld784sfqk29tlvpes2f4vcru","8y3iucyxguipljcmf87a11bk9","Gent","21","1","187"
26137,"2636","7ld784sfqk29tlvpes2f4vcru","8y3iucyxguipljcmf87a11bk9","Gent","0","0","187"
26140,"2642","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","0","1","189"
26141,"2644","18pgjfpl9s8qy32mblzygsyc5","8y3iucyxguipljcmf87a11bk9","Gent","0","0","189"
26143,"2652","18pgjfpl9s8qy32mblzygsyc5","8y3iucyxguipljcmf87a11bk9","Gent","0","1","191"
26144,"2652.5","7ld784sfqk29tlvpes2f4vcru","8y3iucyxguipljcmf87a11bk9","Gent","21","1","191"
26145,"2653","7ld784sfqk29tlvpes2f4vcru","8y3iucyxguipljcmf87a11bk9","Gent","0","1","191"
26146,"2654","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","21","1","191"
26147,"2655","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","0","1","191"
26148,"2655.5","18pgjfpl9s8qy32mblzygsyc5","8y3iucyxguipljcmf87a11bk9","Gent","21","1","191"
26149,"2656","18pgjfpl9s8qy32mblzygsyc5","8y3iucyxguipljcmf87a11bk9","Gent","0","1","191"
26150,"2657.5","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","21","1","191"
26151,"2659","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","0","1","191"
26152,"2660","6fdwd71dx2qu7uzzs3ozm9x7u","8y3iucyxguipljcmf87a11bk9","Gent","21","1","191"
26153,"2661","6fdwd71dx2qu7uzzs3ozm9x7u","8y3iucyxguipljcmf87a11bk9","Gent","0","1","191"
26154,"2663","3r04y1fejoh9e8qbge3exy3u1","8y3iucyxguipljcmf87a11bk9","Gent","0","1","191"
26155,"2664.5","8fs5klbsyx06c5ds9s1i3xu96","8y3iucyxguipljcmf87a11bk9","Gent","21","1","191"
26156,"2666","8fs5klbsyx06c5ds9s1i3xu96","8y3iucyxguipljcmf87a11bk9","Gent","0","1","191"
26157,"2667.5","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","21","1","191"
26158,"2669","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","0","1","191"
26159,"2674","18pgjfpl9s8qy32mblzygsyc5","8y3iucyxguipljcmf87a11bk9","Gent","11","0","191"
26160,"2678","8kz0e83d3azssd7unbk2lqt0q","8y3iucyxguipljcmf87a11bk9","Gent","21","1","191"
26161,"2682","8kz0e83d3azssd7unbk2lqt0q","8y3iucyxguipljcmf87a11bk9","Gent","0","1","191"
26162,"2684","32sds4yk7ch30mng0gyzhdk9h","8y3iucyxguipljcmf87a11bk9","Gent","21","1","191"
26163,"2686","32sds4yk7ch30mng0gyzhdk9h","8y3iucyxguipljcmf87a11bk9","Gent","0","1","191"
26164,"2686.5","18pgjfpl9s8qy32mblzygsyc5","8y3iucyxguipljcmf87a11bk9","Gent","21","1","191"
26165,"2687","18pgjfpl9s8qy32mblzygsyc5","8y3iucyxguipljcmf87a11bk9","Gent","0","1","191"
26166,"2689.5","6fdwd71dx2qu7uzzs3ozm9x7u","8y3iucyxguipljcmf87a11bk9","Gent","21","1","191"
26167,"2692","6fdwd71dx2qu7uzzs3ozm9x7u","8y3iucyxguipljcmf87a11bk9","Gent","0","1","191"
26168,"2693.5","8fs5klbsyx06c5ds9s1i3xu96","8y3iucyxguipljcmf87a11bk9","Gent","21","1","191"
26169,"2695","8fs5klbsyx06c5ds9s1i3xu96","8y3iucyxguipljcmf87a11bk9","Gent","0","1","191"
26170,"2695.5","18pgjfpl9s8qy32mblzygsyc5","8y3iucyxguipljcmf87a11bk9","Gent","21","1","191"
26171,"2696","18pgjfpl9s8qy32mblzygsyc5","8y3iucyxguipljcmf87a11bk9","Gent","0","0","191"
26180,"2718","be0ws51ws5cm9wzmcp3ozmklx","8y3iucyxguipljcmf87a11bk9","Gent","22","1","193"
26181,"2721","6fdwd71dx2qu7uzzs3ozm9x7u","8y3iucyxguipljcmf87a11bk9","Gent","21","1","193"
26182,"2724","6fdwd71dx2qu7uzzs3ozm9x7u","8y3iucyxguipljcmf87a11bk9","Gent","0","1","193"
26183,"2725","7ld784sfqk29tlvpes2f4vcru","8y3iucyxguipljcmf87a11bk9","Gent","21","1","193"
26184,"2726","7ld784sfqk29tlvpes2f4vcru","8y3iucyxguipljcmf87a11bk9","Gent","0","1","193"
26185,"2727.5","6fdwd71dx2qu7uzzs3ozm9x7u","8y3iucyxguipljcmf87a11bk9","Gent","21","1","193"
26186,"2729","6fdwd71dx2qu7uzzs3ozm9x7u","8y3iucyxguipljcmf87a11bk9","Gent","0","1","193"
26187,"2730.5","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","21","1","193"
26188,"2732","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","0","1","193"
26189,"2733.5","18pgjfpl9s8qy32mblzygsyc5","8y3iucyxguipljcmf87a11bk9","Gent","21","1","193"
26190,"2735","18pgjfpl9s8qy32mblzygsyc5","8y3iucyxguipljcmf87a11bk9","Gent","0","1","193"
26191,"2738","8kz0e83d3azssd7unbk2lqt0q","8y3iucyxguipljcmf87a11bk9","Gent","21","1","193"
26192,"2741","8kz0e83d3azssd7unbk2lqt0q","8y3iucyxguipljcmf87a11bk9","Gent","1","0","193"
26197,"7","32sds4yk7ch30mng0gyzhdk9h","8y3iucyxguipljcmf87a11bk9","Gent","0","1","195"
26198,"9","9w8ka8b5aaxqaqlnit33glkb8","8y3iucyxguipljcmf87a11bk9","Gent","21","1","195"
26199,"12","9w8ka8b5aaxqaqlnit33glkb8","8y3iucyxguipljcmf87a11bk9","Gent","0","0","195"
26201,"14","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","0","1","197"
26202,"15.5","8fs5klbsyx06c5ds9s1i3xu96","8y3iucyxguipljcmf87a11bk9","Gent","21","1","197"
26203,"17","8fs5klbsyx06c5ds9s1i3xu96","8y3iucyxguipljcmf87a11bk9","Gent","0","1","197"
26204,"18","18pgjfpl9s8qy32mblzygsyc5","8y3iucyxguipljcmf87a11bk9","Gent","21","1","197"
26205,"19","18pgjfpl9s8qy32mblzygsyc5","8y3iucyxguipljcmf87a11bk9","Gent","0","1","197"
26206,"21","8kz0e83d3azssd7unbk2lqt0q","8y3iucyxguipljcmf87a11bk9","Gent","21","1","197"
26207,"23","8kz0e83d3azssd7unbk2lqt0q","8y3iucyxguipljcmf87a11bk9","Gent","0","0","197"
26211,"27","32sds4yk7ch30mng0gyzhdk9h","8y3iucyxguipljcmf87a11bk9","Gent","0","1","199"
26212,"29.5","18pgjfpl9s8qy32mblzygsyc5","8y3iucyxguipljcmf87a11bk9","Gent","21","1","199"
26213,"32","18pgjfpl9s8qy32mblzygsyc5","8y3iucyxguipljcmf87a11bk9","Gent","0","1","199"
26214,"34","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","0","1","199"
26215,"36","7ld784sfqk29tlvpes2f4vcru","8y3iucyxguipljcmf87a11bk9","Gent","0","0","199"
26220,"68","8kz0e83d3azssd7unbk2lqt0q","8y3iucyxguipljcmf87a11bk9","Gent","0","1","201"
26221,"68.5","9w8ka8b5aaxqaqlnit33glkb8","8y3iucyxguipljcmf87a11bk9","Gent","21","1","201"
26222,"69","9w8ka8b5aaxqaqlnit33glkb8","8y3iucyxguipljcmf87a11bk9","Gent","0","1","201"
26223,"69.5","18pgjfpl9s8qy32mblzygsyc5","8y3iucyxguipljcmf87a11bk9","Gent","21","1","201"
26224,"70","18pgjfpl9s8qy32mblzygsyc5","8y3iucyxguipljcmf87a11bk9","Gent","0","1","201"
26225,"73","8kz0e83d3azssd7unbk2lqt0q","8y3iucyxguipljcmf87a11bk9","Gent","21","1","201"
26226,"76","8kz0e83d3azssd7unbk2lqt0q","8y3iucyxguipljcmf87a11bk9","Gent","0","1","201"
26227,"77","8fs5klbsyx06c5ds9s1i3xu96","8y3iucyxguipljcmf87a11bk9","Gent","0","1","201"
26228,"78","9w8ka8b5aaxqaqlnit33glkb8","8y3iucyxguipljcmf87a11bk9","Gent","21","1","201"
26229,"79","9w8ka8b5aaxqaqlnit33glkb8","8y3iucyxguipljcmf87a11bk9","Gent","0","1","201"
26230,"81","7ld784sfqk29tlvpes2f4vcru","8y3iucyxguipljcmf87a11bk9","Gent","11","1","201"
26234,"133","6fdwd71dx2qu7uzzs3ozm9x7u","8y3iucyxguipljcmf87a11bk9","Gent","0","0","203"
26236,"153","3r04y1fejoh9e8qbge3exy3u1","8y3iucyxguipljcmf87a11bk9","Gent","2","1","205"
26237,"154","8fs5klbsyx06c5ds9s1i3xu96","8y3iucyxguipljcmf87a11bk9","Gent","7","1","205"
26238,"155","8fs5klbsyx06c5ds9s1i3xu96","8y3iucyxguipljcmf87a11bk9","Gent","0","1","205"
26239,"155.5","3r04y1fejoh9e8qbge3exy3u1","8y3iucyxguipljcmf87a11bk9","Gent","21","1","205"
26240,"156","3r04y1fejoh9e8qbge3exy3u1","8y3iucyxguipljcmf87a11bk9","Gent","0","1","205"
26241,"157","7ld784sfqk29tlvpes2f4vcru","8y3iucyxguipljcmf87a11bk9","Gent","0","1","205"
26242,"157","8fs5klbsyx06c5ds9s1i3xu96","8y3iucyxguipljcmf87a11bk9","Gent","21","1","205"
26243,"157","8fs5klbsyx06c5ds9s1i3xu96","8y3iucyxguipljcmf87a11bk9","Gent","0","1","205"
26244,"158","7ld784sfqk29tlvpes2f4vcru","8y3iucyxguipljcmf87a11bk9","Gent","21","1","205"
26245,"159","7ld784sfqk29tlvpes2f4vcru","8y3iucyxguipljcmf87a11bk9","Gent","7","0","205"
26247,"160","7ld784sfqk29tlvpes2f4vcru","8y3iucyxguipljcmf87a11bk9","Gent","9","0","207"
26252,"172","be0ws51ws5cm9wzmcp3ozmklx","8y3iucyxguipljcmf87a11bk9","Gent","14","1","209"
26253,"173","be0ws51ws5cm9wzmcp3ozmklx","8y3iucyxguipljcmf87a11bk9","Gent","17","1","209"
26254,"184","be0ws51ws5cm9wzmcp3ozmklx","8y3iucyxguipljcmf87a11bk9","Gent","0","1","209"
26255,"186","8kz0e83d3azssd7unbk2lqt0q","8y3iucyxguipljcmf87a11bk9","Gent","21","1","209"
26256,"188","8kz0e83d3azssd7unbk2lqt0q","8y3iucyxguipljcmf87a11bk9","Gent","0","1","209"
26257,"188.5","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","21","1","209"
26258,"189","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","0","1","209"
26259,"190.5","60gs7lod7de72ypcs6qfup8q2","8y3iucyxguipljcmf87a11bk9","Gent","21","1","209"
26260,"192","60gs7lod7de72ypcs6qfup8q2","8y3iucyxguipljcmf87a11bk9","Gent","0","1","209"
26261,"193.5","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","21","1","209"
26262,"195","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","0","1","209"
26263,"198","3r04y1fejoh9e8qbge3exy3u1","8y3iucyxguipljcmf87a11bk9","Gent","0","0","209"
26265,"200","6fdwd71dx2qu7uzzs3ozm9x7u","8y3iucyxguipljcmf87a11bk9","Gent","0","1","211"
26266,"205","9w8ka8b5aaxqaqlnit33glkb8","8y3iucyxguipljcmf87a11bk9","Gent","0","1","211"
26267,"205.5","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","21","1","211"
26268,"206","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","0","1","211"
26269,"209","18pgjfpl9s8qy32mblzygsyc5","8y3iucyxguipljcmf87a11bk9","Gent","0","1","211"
26270,"212","8kz0e83d3azssd7unbk2lqt0q","8y3iucyxguipljcmf87a11bk9","Gent","21","1","211"
26271,"215","8kz0e83d3azssd7unbk2lqt0q","8y3iucyxguipljcmf87a11bk9","Gent","1","1","211"
26272,"217","7ld784sfqk29tlvpes2f4vcru","8y3iucyxguipljcmf87a11bk9","Gent","0","1","211"
26273,"218.5","3r04y1fejoh9e8qbge3exy3u1","8y3iucyxguipljcmf87a11bk9","Gent","21","1","211"
26274,"220","3r04y1fejoh9e8qbge3exy3u1","8y3iucyxguipljcmf87a11bk9","Gent","7","1","211"
26275,"221.5","3r04y1fejoh9e8qbge3exy3u1","8y3iucyxguipljcmf87a11bk9","Gent","21","1","211"
26276,"223","3r04y1fejoh9e8qbge3exy3u1","8y3iucyxguipljcmf87a11bk9","Gent","0","1","211"
26277,"225.5","7ld784sfqk29tlvpes2f4vcru","8y3iucyxguipljcmf87a11bk9","Gent","21","1","211"
26278,"228","7ld784sfqk29tlvpes2f4vcru","8y3iucyxguipljcmf87a11bk9","Gent","0","0","211"
26280,"241","3r04y1fejoh9e8qbge3exy3u1","8y3iucyxguipljcmf87a11bk9","Gent","2","1","213"
26281,"242.5","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","21","1","213"
26282,"244","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","0","1","213"
26283,"245","18pgjfpl9s8qy32mblzygsyc5","8y3iucyxguipljcmf87a11bk9","Gent","0","1","213"
26284,"246.5","6fdwd71dx2qu7uzzs3ozm9x7u","8y3iucyxguipljcmf87a11bk9","Gent","21","1","213"
26285,"248","6fdwd71dx2qu7uzzs3ozm9x7u","8y3iucyxguipljcmf87a11bk9","Gent","0","1","213"
26286,"252","be0ws51ws5cm9wzmcp3ozmklx","8y3iucyxguipljcmf87a11bk9","Gent","0","1","213"
26287,"253","32sds4yk7ch30mng0gyzhdk9h","8y3iucyxguipljcmf87a11bk9","Gent","21","1","213"
26288,"254","32sds4yk7ch30mng0gyzhdk9h","8y3iucyxguipljcmf87a11bk9","Gent","0","1","213"
26289,"255.5","be0ws51ws5cm9wzmcp3ozmklx","8y3iucyxguipljcmf87a11bk9","Gent","21","1","213"
26290,"257","be0ws51ws5cm9wzmcp3ozmklx","8y3iucyxguipljcmf87a11bk9","Gent","0","0","213"
26292,"260","18pgjfpl9s8qy32mblzygsyc5","8y3iucyxguipljcmf87a11bk9","Gent","0","1","215"
26293,"264.5","60gs7lod7de72ypcs6qfup8q2","8y3iucyxguipljcmf87a11bk9","Gent","21","1","215"
26294,"269","60gs7lod7de72ypcs6qfup8q2","8y3iucyxguipljcmf87a11bk9","Gent","0","1","215"
26295,"270","18pgjfpl9s8qy32mblzygsyc5","8y3iucyxguipljcmf87a11bk9","Gent","0","1","215"
26296,"271","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","21","1","215"
26297,"272","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","0","1","215"
26298,"273.5","8fs5klbsyx06c5ds9s1i3xu96","8y3iucyxguipljcmf87a11bk9","Gent","21","1","215"
26299,"275","8fs5klbsyx06c5ds9s1i3xu96","8y3iucyxguipljcmf87a11bk9","Gent","0","1","215"
26300,"276","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","21","1","215"
26301,"277","3zc219xqywme43v3jdwmv44d0","8y3iucyxguipljcmf87a11bk9","Gent","0","0","215"
